bulk speed,Vmax (kts) IRMA,Vmax (kts) JOSE,Vmax (kts) KATIA,pick_bulk,pick_Irma,pick_Jose,pick_Katia,Selected,dependence,Selected (1),date,Selected (2)
continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,discrete,discrete,discrete,string,discrete
,,,,,,,,,,class,meta,meta
487.16875,104.1013888888889,,,0.0,0.0,0.0,0.0,No,0,No,2017-09-03T09:14%:59Z,No
486.0624999999999,104.5875,,,1.0,0.0,0.0,0.0,No,0,No,2017-09-03T09:30%:00Z,No
486.7187499999999,105.0625,,,0.0,0.0,0.0,0.0,No,0,No,2017-09-03T09:45%:00Z,No
487.3874999999999,105.5375,,,1.0,0.0,0.0,0.0,No,0,No,2017-09-03T09:59%:59Z,No
487.6937499999999,106.0125,,,0.0,0.0,0.0,0.0,No,0,No,2017-09-03T10:15%:00Z,No
486.9312499999999,106.4875,,,0.0,0.0,0.0,0.0,No,0,No,2017-09-03T10:30%:00Z,No
486.1187499999999,106.9625,,,0.0,0.0,0.0,0.0,No,0,No,2017-09-03T10:44%:59Z,No
484.9312499999999,107.2,,,0.0,1.0,0.0,0.0,No,0,No,2017-09-03T11:00%:00Z,No
484.64375,107.2,,,0.0,1.0,0.0,0.0,No,0,No,2017-09-03T11:15%:00Z,No
485.0749999999999,107.2,,,0.0,1.0,0.0,0.0,No,0,No,2017-09-03T11:29%:59Z,No
484.8874999999999,107.2,,,0.0,1.0,0.0,0.0,No,0,No,2017-09-03T11:45%:00Z,No
485.5249999999999,107.2,,,0.0,1.0,0.0,0.0,No,0,No,2017-09-03T12:00%:00Z,No
485.9624999999999,107.2,,,0.0,1.0,0.0,0.0,No,0,No,2017-09-03T12:14%:59Z,No
487.1312499999999,107.2,,,0.0,1.0,0.0,0.0,No,0,No,2017-09-03T12:30%:00Z,No
487.8746612539762,107.2,,,0.0,1.0,0.0,0.0,No,0,No,2017-09-03T12:45%:00Z,No
488.2607283244772,107.2,,,0.0,1.0,0.0,0.0,No,0,No,2017-09-03T12:59%:59Z,No
488.0698288559452,107.2,,,0.0,1.0,0.0,0.0,No,0,No,2017-09-03T13:15%:00Z,No
489.0697235747164,107.11875,,,0.0,0.0,0.0,0.0,No,0,No,2017-09-03T13:30%:00Z,No
489.9093062890205,106.95625,,,0.0,0.0,0.0,0.0,No,0,No,2017-09-03T13:44%:59Z,No
490.6811038889814,106.79375,,,0.0,0.0,0.0,0.0,No,0,No,2017-09-03T14:00%:00Z,No
491.7962763466165,106.63125,,,0.0,0.0,0.0,0.0,No,0,No,2017-09-03T14:15%:00Z,No
493.1783667158373,106.46875,,,0.0,0.0,0.0,0.0,No,0,No,2017-09-03T14:29%:59Z,No
494.507051132449,106.30625,,,0.0,0.0,0.0,0.0,No,0,No,2017-09-03T14:45%:00Z,No
496.1056388141505,106.082,,,0.0,0.0,0.0,0.0,No,0,No,2017-09-03T15:00%:00Z,No
496.4035720605348,105.757,,,0.0,0.0,0.0,0.0,No,0,No,2017-09-03T15:14%:59Z,No
496.3989262530883,105.35625,,,1.0,0.0,0.0,0.0,No,0,No,2017-09-03T15:30%:00Z,No
497.2021598551916,104.88125,,,0.0,0.0,0.0,0.0,No,0,No,2017-09-03T15:45%:00Z,No
497.073614412119,104.3125,,,0.0,0.0,0.0,0.0,No,0,No,2017-09-03T15:59%:59Z,No
497.5235145510385,103.6875,,,0.0,0.0,0.0,0.0,No,0,No,2017-09-03T16:15%:00Z,No
497.3619679810122,103.0625,,,0.0,0.0,0.0,0.0,No,0,No,2017-09-03T16:30%:00Z,No
497.1743042390195,102.4375,,,0.0,0.0,0.0,0.0,No,0,No,2017-09-03T16:44%:59Z,No
496.9586526353615,101.8125,,,0.0,0.0,0.0,0.0,No,0,No,2017-09-03T17:00%:00Z,No
496.7131424803392,101.1875,,,0.0,0.0,0.0,0.0,No,0,No,2017-09-03T17:15%:00Z,No
496.4359030842538,100.64375,,,0.0,0.0,0.0,0.0,No,0,No,2017-09-03T17:29%:59Z,No
496.1250637574065,100.18125,,,0.0,0.0,0.0,0.0,No,0,No,2017-09-03T17:45%:00Z,No
495.7787538100982,99.71875,,,0.0,0.0,0.0,0.0,No,0,No,2017-09-03T18:00%:00Z,No
495.3951025526302,99.25625000000001,,,0.0,0.0,0.0,0.0,No,0,No,2017-09-03T18:14%:59Z,No
494.9722392953034,98.79375000000002,,,0.0,0.0,0.0,0.0,No,0,No,2017-09-03T18:30%:00Z,No
494.5082933484192,98.33125000000003,,,0.0,0.0,0.0,0.0,No,0,No,2017-09-03T18:45%:00Z,No
494.0013940222785,97.93050000000002,,,0.0,0.0,0.0,0.0,No,0,No,2017-09-03T18:59%:59Z,No
493.4496706271825,97.63050000000003,,,0.0,0.0,0.0,0.0,No,0,No,2017-09-03T19:15%:00Z,No
492.8512524734323,97.40625000000003,,,0.0,0.0,0.0,0.0,No,0,No,2017-09-03T19:30%:00Z,No
492.204268871329,97.25625000000004,,,0.0,0.0,0.0,0.0,No,0,No,2017-09-03T19:44%:59Z,No
491.0890643144017,97.20000000000005,,,0.0,0.0,0.0,0.0,No,0,No,2017-09-03T20:00%:00Z,No
489.464164175482,97.20000000000005,,,1.0,1.0,0.0,0.0,No,depended,No,2017-09-03T20:15%:00Z,No
487.6382107455084,97.20000000000005,,,0.0,1.0,0.0,0.0,No,0,No,2017-09-03T20:29%:59Z,No
486.1762132335249,97.20000000000005,,,0.0,1.0,0.0,0.0,No,0,No,2017-09-03T20:45%:00Z,No
484.380797766682,97.20000000000005,,,0.0,1.0,0.0,0.0,No,0,No,2017-09-03T21:00%:00Z,No
483.0359573902362,97.20000000000005,,,0.0,1.0,0.0,0.0,No,0,No,2017-09-03T21:14%:59Z,No
481.8758020675504,97.20000000000005,,,1.0,1.0,0.0,0.0,No,depended,No,2017-09-03T21:30%:00Z,No
480.4095586800937,97.20000000000005,,,0.0,1.0,0.0,0.0,No,0,No,2017-09-03T21:45%:00Z,No
479.440321027441,97.20000000000005,,,0.0,1.0,0.0,0.0,No,0,No,2017-09-03T21:59%:59Z,No
478.1962998272739,97.20000000000005,,,0.0,1.0,0.0,0.0,No,0,No,2017-09-03T22:15%:00Z,No
477.0183227153798,97.20000000000005,,,0.0,1.0,0.0,0.0,No,0,No,2017-09-03T22:30%:00Z,No
476.2285842456524,97.20000000000005,,,0.0,1.0,0.0,0.0,No,0,No,2017-09-03T22:44%:59Z,No
475.3743958900915,97.20000000000005,,,1.0,1.0,0.0,0.0,No,depended,No,2017-09-03T23:00%:00Z,No
474.6156860388033,97.20000000000005,,,0.0,1.0,0.0,0.0,No,0,No,2017-09-03T23:15%:00Z,No
475.0937500000001,97.20000000000005,,,0.0,1.0,0.0,0.0,No,0,No,2017-09-03T23:29%:59Z,No
474.725,97.20000000000005,,,0.0,1.0,0.0,0.0,No,0,No,2017-09-03T23:45%:00Z,No
475.1875,97.20000000000005,,,0.0,1.0,0.0,0.0,No,0,No,2017-09-04T00:00%:00Z,No
475.7875,97.20000000000005,,,0.0,1.0,0.0,0.0,No,0,No,2017-09-04T00:14%:59Z,No
477.5875,97.12500000000004,,,0.0,0.0,0.0,0.0,No,0,No,2017-09-04T00:30%:00Z,No
479.175,96.97500000000004,,,0.0,0.0,0.0,0.0,No,0,No,2017-09-04T00:45%:00Z,No
480.0625,96.82500000000003,,,0.0,0.0,0.0,0.0,No,0,No,2017-09-04T00:59%:59Z,No
481.16875,96.67500000000003,,,1.0,0.0,0.0,0.0,No,0,No,2017-09-04T01:15%:00Z,No
481.9125,96.45000000000002,,,0.0,0.0,0.0,0.0,No,0,No,2017-09-04T01:30%:00Z,No
481.94375,96.15000000000002,,,1.0,0.0,0.0,0.0,No,0,No,2017-09-04T01:44%:59Z,No
483.1062499999999,95.85000000000002,,,0.0,0.0,0.0,0.0,No,0,No,2017-09-04T02:00%:00Z,No
484.4624999999999,95.55000000000003,,,1.0,0.0,0.0,0.0,No,0,No,2017-09-04T02:15%:00Z,No
485.3687499999999,95.25000000000003,,,0.0,0.0,0.0,0.0,No,0,No,2017-09-04T02:29%:59Z,No
485.5624999999999,94.95000000000003,,,0.0,0.0,0.0,0.0,No,0,No,2017-09-04T02:45%:00Z,No
486.4687499999999,94.65000000000003,,,0.0,0.0,0.0,0.0,No,0,No,2017-09-04T03:00%:00Z,No
489.2874999999999,94.35000000000004,,,0.0,0.0,0.0,0.0,No,0,No,2017-09-04T03:14%:59Z,No
489.1999999999998,94.05000000000004,,,0.0,0.0,0.0,0.0,No,0,No,2017-09-04T03:30%:00Z,No
489.8874999999998,93.75000000000004,,,0.0,0.0,0.0,0.0,No,0,No,2017-09-04T03:45%:00Z,No
490.1999999999998,93.45000000000005,,,0.0,0.0,0.0,0.0,No,0,No,2017-09-04T03:59%:59Z,No
490.3437499999998,93.15000000000005,,,0.0,0.0,0.0,0.0,No,0,No,2017-09-04T04:15%:00Z,No
488.9749999999997,92.92500000000005,,,0.0,0.0,0.0,0.0,No,0,No,2017-09-04T04:30%:00Z,No
487.3874999999998,92.77500000000006,,,0.0,0.0,0.0,0.0,No,0,No,2017-09-04T04:44%:59Z,No
486.6999999999998,92.62500000000007,,,0.0,0.0,0.0,0.0,No,0,No,2017-09-04T05:00%:00Z,No
486.4562499999998,92.47500000000008,,,0.0,0.0,0.0,0.0,No,0,No,2017-09-04T05:15%:00Z,No
486.9249999999998,92.40000000000009,,,0.0,0.0,0.0,0.0,No,0,No,2017-09-04T05:29%:59Z,No
489.5187499999998,92.40000000000009,,,0.0,1.0,0.0,0.0,No,0,No,2017-09-04T05:45%:00Z,No
486.9312499999999,92.40000000000009,,,0.0,1.0,0.0,0.0,No,0,No,2017-09-04T06:00%:00Z,No
485.7062499999998,92.40000000000009,,,0.0,1.0,0.0,0.0,No,0,No,2017-09-04T06:14%:59Z,No
486.4187499999998,92.40000000000009,,,0.0,1.0,0.0,0.0,No,0,No,2017-09-04T06:30%:00Z,No
487.2562499999998,92.40000000000009,,,0.0,1.0,0.0,0.0,No,0,No,2017-09-04T06:45%:00Z,No
488.5249999999997,92.40000000000009,,,0.0,1.0,0.0,0.0,No,0,No,2017-09-04T06:59%:59Z,No
487.9687499999997,92.40000000000009,,,0.0,1.0,0.0,0.0,No,0,No,2017-09-04T07:15%:00Z,No
488.8624999999997,92.40000000000009,,,0.0,1.0,0.0,0.0,No,0,No,2017-09-04T07:30%:00Z,No
490.0749999999997,92.40000000000009,,,0.0,1.0,0.0,0.0,No,0,No,2017-09-04T07:44%:59Z,No
491.6687499999997,92.40000000000009,,,0.0,1.0,0.0,0.0,No,0,No,2017-09-04T08:00%:00Z,No
494.1687499999997,92.40000000000009,,,0.0,0.0,0.0,0.0,No,0,No,2017-09-04T08:15%:00Z,No
497.0624999999997,92.52500000000009,,,0.0,0.0,0.0,0.0,No,0,No,2017-09-04T08:29%:59Z,No
501.5812499999997,92.82500000000009,,,0.0,0.0,0.0,0.0,No,0,No,2017-09-04T08:45%:00Z,No
503.1999999999996,93.19966216216224,,,0.0,0.0,0.0,0.0,No,0,No,2017-09-04T09:00%:00Z,No
503.6687499999996,93.64966216216223,,,0.0,0.0,0.0,0.0,No,0,No,2017-09-04T09:14%:59Z,No
503.9374999999995,94.25452302631585,,,1.0,0.0,0.0,0.0,No,0,No,2017-09-04T09:30%:00Z,No
503.7937499999995,95.01702302631584,,,0.0,0.0,0.0,0.0,No,0,No,2017-09-04T09:45%:00Z,No
508.2437499999994,95.86041666666671,,,0.0,0.0,0.0,0.0,No,0,No,2017-09-04T09:59%:59Z,No
511.4437499999995,96.7854166666667,,,0.0,0.0,0.0,0.0,No,0,No,2017-09-04T10:15%:00Z,No
513.1812499999994,97.8729166666667,,,0.0,0.0,0.0,0.0,No,0,No,2017-09-04T10:30%:00Z,No
514.8499999999995,99.1229166666667,,,0.0,0.0,0.0,0.0,No,0,No,2017-09-04T10:44%:59Z,No
515.5874999999995,100.46175,,,0.0,0.0,0.0,0.0,No,0,No,2017-09-04T11:00%:00Z,No
515.9312499999995,101.87425,,,0.0,0.0,0.0,0.0,No,0,No,2017-09-04T11:15%:00Z,No
516.8499999999996,103.38125,,,0.0,0.0,0.0,0.0,No,0,No,2017-09-04T11:29%:59Z,No
517.9437499999996,104.94375,,,0.0,0.0,0.0,0.0,No,0,No,2017-09-04T11:45%:00Z,No
518.0687499999996,106.50625,,,0.0,0.0,0.0,0.0,No,0,No,2017-09-04T12:00%:00Z,No
518.0812499999996,108.06875,,,0.0,0.0,0.0,0.0,No,0,No,2017-09-04T12:14%:59Z,No
518.9812499999996,109.50625,,,0.0,0.0,0.0,0.0,No,0,No,2017-09-04T12:30%:00Z,No
518.3937499999996,110.76875,,,0.0,0.0,0.0,0.0,No,0,No,2017-09-04T12:45%:00Z,No
520.9225002236271,111.9565878378379,,,0.0,0.0,0.0,0.0,No,0,No,2017-09-04T12:59%:59Z,No
523.5745476567589,113.0690878378379,,,1.0,0.0,0.0,0.0,No,0,No,2017-09-04T13:15%:00Z,No
525.9821758490924,114.0267269736842,,,0.0,0.0,0.0,0.0,No,0,No,2017-09-04T13:30%:00Z,No
527.7904049141459,114.8267269736843,,,0.0,0.0,0.0,0.0,No,0,No,2017-09-04T13:44%:59Z,No
528.6569915292586,115.5458333333334,,,0.0,0.0,0.0,0.0,No,0,No,2017-09-04T14:00%:00Z,No
529.5961789355902,116.1833333333334,,,1.0,0.0,0.0,0.0,No,0,No,2017-09-04T14:15%:00Z,No
530.5536969381218,116.6583333333334,,,0.0,0.0,0.0,0.0,No,0,No,2017-09-04T14:29%:59Z,No
531.8942619056548,116.9708333333334,,,0.0,0.0,0.0,0.0,No,0,No,2017-09-04T14:45%:00Z,No
533.207826770812,117.1945000000001,,,0.0,0.0,0.0,0.0,No,0,No,2017-09-04T15:00%:00Z,No
534.8595810300365,117.3445000000001,,,0.0,0.0,0.0,0.0,No,0,No,2017-09-04T15:14%:59Z,No
536.2899507435924,117.4000000000001,,,0.0,1.0,0.0,0.0,No,0,No,2017-09-04T15:30%:00Z,No
537.439598535565,117.4000000000001,,,1.0,1.0,0.0,0.0,No,depended,No,2017-09-04T15:45%:00Z,No
539.2869235938599,117.4000000000001,,,0.0,1.0,0.0,0.0,No,0,No,2017-09-04T15:59%:59Z,No
540.9855616702038,117.4000000000001,,,0.0,1.0,0.0,0.0,No,0,No,2017-09-04T16:15%:00Z,No
542.0268850801442,117.4000000000001,,,0.0,1.0,0.0,0.0,No,0,No,2017-09-04T16:30%:00Z,No
543.1150027030495,117.4000000000001,,,0.0,1.0,0.0,0.0,No,0,No,2017-09-04T16:44%:59Z,No
544.2442597584813,117.4000000000001,,,1.0,1.0,0.0,0.0,No,depended,No,2017-09-04T17:00%:00Z,No
545.418441267573,117.4000000000001,,,0.0,1.0,0.0,0.0,No,0,No,2017-09-04T17:15%:00Z,No
546.641332251458,117.4000000000001,,,0.0,1.0,0.0,0.0,No,0,No,2017-09-04T17:29%:59Z,No
547.9167177312696,117.4000000000001,,,0.0,1.0,0.0,0.0,No,0,No,2017-09-04T17:45%:00Z,No
549.2483827281413,117.4000000000001,,,0.0,1.0,0.0,0.0,No,0,No,2017-09-04T18:00%:00Z,No
550.6401122632066,117.4000000000001,,,0.0,1.0,0.0,0.0,No,0,No,2017-09-04T18:14%:59Z,No
552.0956913575986,117.4000000000001,,,0.0,1.0,0.0,0.0,No,0,No,2017-09-04T18:30%:00Z,No
553.618905032451,117.4000000000001,,,0.0,1.0,0.0,0.0,No,0,No,2017-09-04T18:45%:00Z,No
555.2135383088971,117.4000000000001,,,0.0,1.0,0.0,0.0,No,0,No,2017-09-04T18:59%:59Z,No
556.8833762080702,117.4000000000001,,,0.0,1.0,0.0,0.0,No,0,No,2017-09-04T19:15%:00Z,No
558.6322037511038,117.4000000000001,,,1.0,1.0,0.0,0.0,No,depended,No,2017-09-04T19:30%:00Z,No
560.4638059591314,117.4000000000001,,,0.0,1.0,0.0,0.0,No,0,No,2017-09-04T19:44%:59Z,No
562.4852309008364,117.4000000000001,,,0.0,1.0,0.0,0.0,No,0,No,2017-09-04T20:00%:00Z,No
565.9365928244925,117.4000000000001,,,0.0,1.0,0.0,0.0,No,0,No,2017-09-04T20:15%:00Z,No
568.1765194145521,117.4000000000001,,,0.0,1.0,0.0,0.0,No,0,No,2017-09-04T20:29%:59Z,No
568.7196517916467,117.4000000000001,,,0.0,1.0,0.0,0.0,No,0,No,2017-09-04T20:45%:00Z,No
569.5803945125873,117.4000000000001,,,0.0,1.0,0.0,0.0,No,0,No,2017-09-04T21:00%:00Z,No
569.9354155703638,117.4000000000001,,,0.0,1.0,0.0,0.0,No,0,No,2017-09-04T21:14%:59Z,No
570.7736463941453,117.4000000000001,,,0.0,1.0,0.0,0.0,No,0,No,2017-09-04T21:30%:00Z,No
570.8712818492803,117.4000000000001,,,0.0,1.0,0.0,0.0,No,0,No,2017-09-04T21:45%:00Z,No
570.066780237296,117.4000000000001,,,0.0,1.0,0.0,0.0,No,0,No,2017-09-04T21:59%:59Z,No
570.1608632958992,117.4000000000001,,,0.0,1.0,0.0,0.0,No,0,No,2017-09-04T22:15%:00Z,No
569.2852661989755,117.4000000000001,,,1.0,1.0,0.0,0.0,No,depended,No,2017-09-04T22:30%:00Z,No
570.0214875565899,117.4000000000001,,,0.0,0.0,0.0,0.0,No,0,No,2017-09-04T22:44%:59Z,No
570.0445394149867,117.4750000000001,,,0.0,0.0,0.0,0.0,No,0,No,2017-09-04T23:00%:00Z,No
568.9729472565891,117.6250000000001,,,0.0,0.0,0.0,0.0,No,0,No,2017-09-04T23:15%:00Z,No
567.5374999999996,117.7750000000001,,,0.0,0.0,0.0,0.0,No,0,No,2017-09-04T23:29%:59Z,No
565.1124999999996,117.9250000000001,,,0.0,0.0,0.0,0.0,No,0,No,2017-09-04T23:45%:00Z,No
562.7437499999996,118.075,,,0.0,0.0,0.0,0.0,No,0,No,2017-09-05T00:00%:00Z,No
558.3312499999996,118.225,,,0.0,0.0,0.0,0.0,No,0,No,2017-09-05T00:14%:59Z,No
556.4562499999996,118.375,,,0.0,0.0,0.0,0.0,No,0,No,2017-09-05T00:30%:00Z,No
554.9687499999997,118.525,,,0.0,0.0,0.0,0.0,No,0,No,2017-09-05T00:45%:00Z,No
552.3812499999997,118.73125,,,0.0,0.0,0.0,0.0,No,0,No,2017-09-05T00:59%:59Z,No
550.6187499999997,119.03125,,,0.0,0.0,0.0,0.0,No,0,No,2017-09-05T01:15%:00Z,No
549.4624999999997,119.425,,,0.0,0.0,0.0,0.0,No,0,No,2017-09-05T01:30%:00Z,No
552.8437499999997,119.875,,,0.0,0.0,0.0,0.0,No,0,No,2017-09-05T01:44%:59Z,No
553.3937499999996,120.325,,,0.0,0.0,0.0,0.0,No,0,No,2017-09-05T02:00%:00Z,No
553.0874999999996,120.775,,,0.0,0.0,0.0,0.0,No,0,No,2017-09-05T02:15%:00Z,No
552.9499999999997,121.3,,,0.0,0.0,0.0,0.0,No,0,No,2017-09-05T02:29%:59Z,No
548.9187499999997,121.9,,,0.0,0.0,0.0,0.0,No,0,No,2017-09-05T02:45%:00Z,No
544.7187499999997,122.425,,,0.0,0.0,0.0,0.0,No,0,No,2017-09-05T03:00%:00Z,No
542.4062499999997,122.875,,,0.0,0.0,0.0,0.0,No,0,No,2017-09-05T03:14%:59Z,No
540.2687499999996,123.3859375,,,0.0,0.0,0.0,0.0,No,0,No,2017-09-05T03:30%:00Z,No
538.0124999999996,123.9984375,,,0.0,0.0,0.0,0.0,No,0,No,2017-09-05T03:45%:00Z,No
536.4249999999996,124.6921875,,,0.0,0.0,0.0,0.0,No,0,No,2017-09-05T03:59%:59Z,No
534.4499999999996,125.4671875,,,0.0,0.0,0.0,0.0,No,0,No,2017-09-05T04:15%:00Z,No
532.2312499999996,126.34375,,,0.0,0.0,0.0,0.0,No,0,No,2017-09-05T04:30%:00Z,No
530.1687499999996,127.28125,,,0.0,0.0,0.0,0.0,No,0,No,2017-09-05T04:44%:59Z,No
527.7874999999996,128.1625,,,0.0,0.0,0.0,0.0,No,0,No,2017-09-05T05:00%:00Z,No
525.5249999999995,128.95,,,0.0,0.0,0.0,0.0,No,0,No,2017-09-05T05:15%:00Z,No
522.8749999999995,129.7250000000001,,,0.0,0.0,0.0,0.0,No,0,No,2017-09-05T05:29%:59Z,No
517.0312499999995,130.5250000000001,,,0.0,0.0,0.0,0.0,No,0,No,2017-09-05T05:45%:00Z,No
513.0687499999996,131.3250000000001,,,0.0,0.0,0.0,0.0,No,0,No,2017-09-05T06:00%:00Z,No
509.1937499999996,132.1250000000001,,,0.0,0.0,0.0,0.0,No,0,No,2017-09-05T06:14%:59Z,No
506.2687499999996,132.9312500000001,,,0.0,0.0,0.0,0.0,No,0,No,2017-09-05T06:30%:00Z,No
505.6749999999996,133.7437500000001,,,0.0,0.0,0.0,0.0,No,0,No,2017-09-05T06:45%:00Z,No
505.4874999999996,134.5562500000001,,,0.0,0.0,0.0,0.0,No,0,No,2017-09-05T06:59%:59Z,No
503.5749999999996,135.3687500000001,,,0.0,0.0,0.0,0.0,No,0,No,2017-09-05T07:15%:00Z,No
502.1062499999995,136.1203125000001,,,0.0,0.0,0.0,0.0,No,0,No,2017-09-05T07:30%:00Z,No
501.0374999999996,136.7703125000001,,,1.0,0.0,0.0,0.0,No,0,No,2017-09-05T07:44%:59Z,No
498.8437499999995,137.3390625000001,,,0.0,0.0,0.0,0.0,No,0,No,2017-09-05T08:00%:00Z,No
497.8124999999995,137.8265625000001,,,1.0,0.0,0.0,0.0,No,0,No,2017-09-05T08:15%:00Z,No
494.3374999999995,138.2125000000001,,,0.0,0.0,0.0,0.0,No,0,No,2017-09-05T08:29%:59Z,No
491.9874999999995,138.5375000000001,,,0.0,0.0,0.0,0.0,No,0,No,2017-09-05T08:45%:00Z,No
490.3937499999995,138.8625000000001,,,1.0,0.0,0.0,0.0,No,0,No,2017-09-05T09:00%:00Z,No
488.1312499999995,139.1875000000001,,,0.0,0.0,0.0,0.0,No,0,No,2017-09-05T09:14%:59Z,No
485.2124999999995,139.4312500000001,,,0.0,0.0,0.0,0.0,No,0,No,2017-09-05T09:30%:00Z,No
481.2812499999995,139.5937500000001,,,0.0,0.0,0.0,0.0,No,0,No,2017-09-05T09:45%:00Z,No
478.9312499999995,139.7562500000001,,,0.0,0.0,0.0,0.0,No,0,No,2017-09-05T09:59%:59Z,No
476.1749999999994,139.91875,,,0.0,0.0,0.0,0.0,No,0,No,2017-09-05T10:15%:00Z,No
473.0249999999995,140.0000000000001,,,0.0,1.0,0.0,0.0,No,0,No,2017-09-05T10:30%:00Z,No
469.5999999999995,140.0000000000001,,,0.0,1.0,0.0,0.0,No,0,No,2017-09-05T10:44%:59Z,No
466.5624999999995,140.0000000000001,,,0.0,1.0,0.0,0.0,No,0,No,2017-09-05T11:00%:00Z,No
464.4249999999995,140.0000000000001,,,0.0,1.0,0.0,0.0,No,0,No,2017-09-05T11:15%:00Z,No
462.9562499999995,140.0000000000001,,,0.0,1.0,0.0,0.0,No,0,No,2017-09-05T11:29%:59Z,No
462.3749999999995,140.0000000000001,,,0.0,1.0,0.0,0.0,No,0,No,2017-09-05T11:45%:00Z,No
461.7124999999995,140.0000000000001,,,1.0,1.0,0.0,0.0,No,depended,No,2017-09-05T12:00%:00Z,No
460.7999999999995,140.0000000000001,,,0.0,1.0,0.0,0.0,No,0,No,2017-09-05T12:14%:59Z,No
461.0749999999995,140.0000000000001,,,0.0,1.0,0.0,0.0,No,0,No,2017-09-05T12:30%:00Z,No
461.0124999999995,140.0000000000001,,,0.0,1.0,0.0,0.0,No,0,No,2017-09-05T12:45%:00Z,No
461.1999999999996,140.0000000000001,,,0.0,1.0,0.0,0.0,No,0,No,2017-09-05T12:59%:59Z,No
461.5187499999996,140.0000000000001,,,0.0,1.0,0.0,0.0,No,0,No,2017-09-05T13:15%:00Z,No
461.6874999999995,140.0000000000001,,,0.0,1.0,0.0,0.0,No,0,No,2017-09-05T13:30%:00Z,No
462.1562499999995,140.0000000000001,,,0.0,1.0,0.0,0.0,No,0,No,2017-09-05T13:44%:59Z,No
462.7812499999995,140.0000000000001,,,0.0,1.0,0.0,0.0,No,0,No,2017-09-05T14:00%:00Z,No
463.5624999999995,140.0000000000001,,,0.0,1.0,0.0,0.0,No,0,No,2017-09-05T14:15%:00Z,No
464.4624999999995,140.0000000000001,,,0.0,1.0,0.0,0.0,No,0,No,2017-09-05T14:29%:59Z,No
465.4562499999995,140.0000000000001,,,0.0,1.0,0.0,0.0,No,0,No,2017-09-05T14:45%:00Z,No
466.3999999999995,140.0000000000001,,,0.0,1.0,0.0,0.0,No,0,No,2017-09-05T15:00%:00Z,No
467.2312499999994,140.0000000000001,,,0.0,1.0,0.0,0.0,No,0,No,2017-09-05T15:14%:59Z,No
466.9874999999994,139.9390625000001,,,0.0,0.0,0.0,0.0,No,0,No,2017-09-05T15:30%:00Z,No
466.4062499999994,139.7765625000001,,,0.0,0.0,0.0,0.0,No,0,No,2017-09-05T15:45%:00Z,No
466.0374999999993,139.5125000000001,,,0.0,0.0,0.0,0.0,No,0,No,2017-09-05T15:59%:59Z,No
465.6749999999993,139.1875000000001,,,0.0,0.0,0.0,0.0,No,0,No,2017-09-05T16:15%:00Z,No
465.3999999999993,138.8625000000001,,,0.0,0.0,0.0,0.0,No,0,No,2017-09-05T16:30%:00Z,No
465.3999999999993,138.5375000000001,,,0.0,0.0,0.0,0.0,No,0,No,2017-09-05T16:44%:59Z,No
465.3999999999993,138.1515625000001,,,0.0,0.0,0.0,0.0,No,0,No,2017-09-05T17:00%:00Z,No
465.3999999999993,137.6640625000001,,,0.0,0.0,0.0,0.0,No,0,No,2017-09-05T17:15%:00Z,No
465.3999999999993,137.0953125000001,,,0.0,0.0,0.0,0.0,No,0,No,2017-09-05T17:29%:59Z,No
465.3999999999993,136.4453125000001,,,0.0,0.0,0.0,0.0,No,0,No,2017-09-05T17:45%:00Z,No
465.3999999999993,135.6937500000001,,,0.0,0.0,0.0,0.0,No,0,No,2017-09-05T18:00%:00Z,No
465.3999999999993,134.8812500000001,,,0.0,0.0,0.0,0.0,No,0,No,2017-09-05T18:14%:59Z,No
465.3999999999993,134.0687500000001,,,0.0,0.0,0.0,0.0,No,0,No,2017-09-05T18:30%:00Z,No
465.3999999999993,133.2562500000001,,,0.0,0.0,0.0,0.0,No,0,No,2017-09-05T18:45%:00Z,No
465.3999999999993,132.4437500000001,39.2734375,,0.0,0.0,0.0,0.0,No,0,No,2017-09-05T18:59%:59Z,No
465.3999999999993,131.6312500000001,39.7734375,,0.0,0.0,0.0,0.0,No,0,No,2017-09-05T19:15%:00Z,No
465.3999999999993,130.8796875000001,40.25,,0.0,0.0,0.0,0.0,No,0,No,2017-09-05T19:30%:00Z,No
465.3999999999993,130.2296875000001,40.75,,0.0,0.0,0.0,0.0,No,0,No,2017-09-05T19:44%:59Z,No
465.3999999999993,129.6812500000001,41.25,,0.0,0.0,0.0,0.0,No,0,No,2017-09-05T20:00%:00Z,No
472.5187499999993,129.1937500000001,41.75,,0.0,0.0,0.0,0.0,No,0,No,2017-09-05T20:15%:00Z,No
474.1437499999993,128.70625,42.1875,,0.0,0.0,0.0,0.0,No,0,No,2017-09-05T20:29%:59Z,No
474.7874999999993,128.21875,42.5625,,0.0,0.0,0.0,0.0,No,0,No,2017-09-05T20:45%:00Z,No
475.8999999999994,127.8734375,42.9375,,0.0,0.0,0.0,0.0,No,0,No,2017-09-05T21:00%:00Z,No
476.0062499999994,127.7109375,43.3125,,0.0,0.0,0.0,0.0,No,0,No,2017-09-05T21:14%:59Z,No
476.7687499999994,127.6296875,43.625,,0.0,0.0,0.0,0.0,No,0,No,2017-09-05T21:30%:00Z,No
